Data before filters:
Description:
null
2.728354, 2.204120, 2.832509, 2.484300, 1.204120, 2.235528, 2.528917 : 0.000000
1.113943, 0.477121, 0.778151, 0.477121, 0.000000, 0.602060, 1.707570 : 0.000000
2.136721, 1.826075, 2.017033, 1.724276, 0.845098, 2.292256, 3.224792 : 0.000000
3.035029, 2.274158, 2.885926, 2.220108, 0.903090, 1.579784, 2.298853 : 0.000000
1.531479, 1.322219, 1.748188, 1.690196, 0.602060, 1.977724, 2.498311 : 0.000000
3.899821, 3.301030, 3.731589, 3.494155, 2.550228, 3.053078, 2.454845 : 0.000000
2.176091, 2.113943, 1.477121, 1.740363, 0.954243, 2.079181, 2.301030 : 0.000000
3.913814, 3.578639, 3.765669, 3.664642, 2.397940, 1.491362, 1.929419 : 0.000000
2.414973, 2.332438, 2.442480, 2.523746, 1.544068, 2.113943, 2.619093 : 0.000000
1.875061, 1.176091, 1.414973, 1.146128, 0.845098, 2.021189, 2.507856 : 0.000000
2.724276, 2.537819, 2.397940, 2.424882, 1.929419, 3.591065, 4.301030 : 0.000000
1.778151, 0.698970, 1.322219, 1.322219, 0.301030, 2.274158, 3.399674 : 0.000000
1.954243, 1.447158, 1.505150, 1.491362, 0.903090, 3.139879, 4.068186 : 0.000000
2.342423, 1.886491, 2.380211, 2.230449, 1.342423, 3.255273, 4.139879 : 0.000000
3.770852, 3.176091, 3.361728, 3.079181, 1.832509, 2.875061, 2.525045 : 0.000000
2.623249, 2.397940, 2.903090, 2.724276, 1.612784, 2.477121, 2.875640 : 0.000000
3.447158, 3.447158, 3.556303, 3.544068, 2.369216, 1.963788, 2.856124 : 0.000000
1.995635, 2.230449, 2.278754, 2.301030, 1.301030, 2.146128, 3.064458 : 0.000000
2.491362, 2.361728, 2.880814, 2.785330, 1.732394, 2.176091, 2.800029 : 0.000000
2.903090, 2.204120, 2.778151, 2.414973, 1.361728, 2.690196, 2.838849 : 0.000000
3.176091, 2.596597, 2.509203, 2.596597, 1.447158, 2.562293, 2.760422 : 0.000000
4.301030, 4.113943, 4.755875, 4.462398, 3.267172, 3.414973, 3.385606 : 0.000000
2.484300, 1.929419, 2.113943, 2.294466, 1.397940, 2.910091, 3.923244 : 0.000000
3.278754, 2.724276, 2.637490, 2.583199, 1.544068, 3.276462, 3.879096 : 0.000000
2.041393, 1.792392, 2.397940, 2.146128, 1.954243, 2.832509, 3.810904 : 0.000000
3.568202, 3.227887, 3.514548, 3.448706, 2.107210, 1.342423, 1.934498 : 0.000000
3.442480, 2.819544, 2.882525, 2.852480, 1.732394, 2.717671, 3.173186 : 0.000000
2.389166, 2.079181, 2.222716, 2.117271, 1.255273, 2.918555, 3.628389 : 0.000000
3.068186, 2.406540, 2.511883, 2.494155, 1.255273, 0.698970, 3.255273 : 0.000000
3.645324, 3.551938, 3.306425, 3.456518, 2.824776, 2.958564, 3.958181 : 0.000000
2.908485, 2.763428, 2.690196, 2.755875, 2.045323, 3.041393, 3.832509 : 0.000000
3.698970, 3.079181, 3.041393, 3.000000, 1.919078, 2.146128, 2.423246 : 0.000000
4.000000, 3.828015, 4.017033, 3.865104, 2.537819, 3.296665, 3.583199 : 0.000000
3.195900, 2.866287, 3.240549, 3.123852, 1.939519, 2.851870, 3.627366 : 0.000000
3.103804, 3.537819, 0.903090, 3.143015, 2.716003, 2.683947, 4.648360 : 0.000000
3.534026, 3.895975, 1.518514, 3.844477, 3.176091, 2.758155, 3.666518 : 0.000000
2.556303, 2.785330, 0.954243, 2.414973, 2.413300, 4.079181, 4.870404 : 0.000000
0.000000, 1.431364, 0.000000, 0.602060, 1.690196, 1.724276, 2.404834 : 0.000000
3.565257, 3.805637, 0.698970, 3.885983, 3.397940, 2.004321, 2.920645 : 0.000000
1.681241, 2.785330, 0.000000, 1.000000, 1.462398, 3.278754, 2.986772 : 0.000000
1.079181, 1.255273, 0.000000, 0.602060, 0.602060, 2.747412, 3.232996 : 0.000000
1.819544, 1.778151, 0.000000, 0.845098, 0.301030, 1.880814, 1.954243 : 0.000000
3.161368, 2.973128, 1.785330, 2.507856, 2.324282, 3.383815, 3.551450 : 0.000000
0.000000, 4.276462, 2.518514, 2.732394, 2.612784, 3.591065, 2.851258 : 0.000000
2.982271, 3.602060, 0.778151, 3.193125, 3.110590, 4.198657, 4.701568 : 0.000000
4.392697, 4.785330, 3.193125, 4.624282, 4.419956, 4.158362, 4.482874 : 0.000000
1.146128, 1.643453, 0.000000, 0.845098, 2.093422, 2.107210, 3.438701 : 0.000000
3.307710, 2.173186, 0.000000, 0.477121, 1.301030, 2.745075, 3.478278 : 0.000000
2.681241, 3.031408, 0.000000, 3.053846, 2.474216, 2.666518, 3.000000 : 0.000000
4.602060, 2.602060, 0.778151, 2.778151, 1.845098, 2.903090, 2.338456 : 0.000000
3.944483, 4.806614, 0.000000, 4.980685, 4.858104, 2.462398, 4.955688 : 0.000000
3.826658, 4.021189, 2.875061, 4.247973, 3.146128, 2.462398, 3.176091 : 0.000000
3.041393, 3.204120, 1.414973, 3.303196, 2.344392, 0.000000, 3.155336 : 0.000000
2.462398, 2.984977, 1.755875, 3.257679, 2.475671, 1.857332, 2.878522 : 0.000000
3.397940, 4.021189, 0.778151, 4.130334, 3.680336, 2.724276, 3.363612 : 0.000000
3.269513, 3.697229, 3.204120, 4.029384, 0.000000, 2.198657, 3.113943 : 0.000000
2.934498, 3.222716, 1.602060, 3.311754, 1.477121, 1.000000, 2.838849 : 0.000000
2.176091, 1.342423, 1.041393, 1.778151, 0.954243, 0.000000, 0.000000 : 0.000000
2.602060, 2.973128, 1.380211, 2.913814, 2.322219, 2.591065, 3.230449 : 0.000000
0.778151, 3.475671, 1.826075, 4.416241, 4.476976, 0.778151, 1.414973 : 0.000000
2.000000, 2.301030, 1.041393, 2.826075, 2.041393, 2.000000, 2.812913 : 0.000000
2.462398, 3.100371, 0.903090, 2.913814, 2.363612, 2.357935, 2.916980 : 0.000000
3.190332, 3.437751, 2.264818, 3.736397, 2.911690, 3.056905, 3.971276 : 0.000000
3.592177, 3.632457, 3.089905, 3.781037, 2.796574, 3.255273, 4.060698 : 0.000000
4.103975, 4.371031, 3.715000, 4.534749, 3.781540, 3.602494, 3.931407 : 0.000000
0.000000, 0.903090, 0.778151, 2.000000, 0.903090, 2.477121, 3.710117 : 0.000000
2.477121, 2.845098, 1.556303, 3.230449, 2.447158, 2.880814, 3.966142 : 0.000000
2.029384, 2.155336, 0.301030, 2.346353, 1.531479, 2.285557, 3.123852 : 0.000000
2.127105, 2.127105, 0.000000, 1.653213, 2.195900, 3.003461, 4.022346 : 1.000000
2.000000, 2.301030, 1.301030, 2.301030, 2.301030, 3.000000, 4.000000 : 1.000000
0.000000, 2.352183, 0.477121, 2.041393, 2.352183, 2.894870, 3.653213 : 1.000000
2.021189, 2.096910, 1.000000, 2.220108, 1.851258, 3.301030, 4.255273 : 1.000000
2.000000, 1.698970, 1.176091, 1.698970, 1.812913, 2.698970, 3.698970 : 1.000000
2.000000, 1.845098, 1.000000, 2.230449, 1.845098, 3.000000, 4.000000 : 1.000000
2.176091, 0.000000, 0.903090, 2.342423, 0.000000, 0.000000, 0.000000 : 1.000000
0.000000, 2.350248, 0.698970, 2.049218, 2.350248, 3.332438, 3.827369 : 1.000000
2.301030, 1.698970, 0.477121, 2.301030, 1.698970, 3.000000, 4.301030 : 1.000000
1.929419, 0.000000, 1.845098, 1.544068, 1.903090, 0.000000, 0.000000 : 1.000000
2.243038, 0.000000, 0.477121, 2.574031, 2.000000, 0.000000, 0.000000 : 1.000000
1.903090, 0.000000, 0.602060, 2.000000, 2.301030, 2.903090, 0.000000 : 1.000000
2.176091, 0.000000, 1.176091, 2.000000, 2.301030, 3.000000, 4.000000 : 1.000000
2.096910, 2.000000, 1.301030, 2.176091, 2.000000, 2.698970, 3.778151 : 1.000000
2.301030, 0.477121, 0.000000, 2.301030, 1.698970, 3.000000, 4.301030 : 1.000000
1.698970, 1.477121, 0.698970, 0.000000, 0.000000, 0.000000, 0.000000 : 1.000000
2.000000, 1.845098, 1.000000, 2.230449, 1.845098, 3.000000, 4.000000 : 1.000000
1.977724, 2.447158, 1.000000, 2.176091, 2.397940, 2.845098, 3.903090 : 1.000000
1.778151, 1.602060, 0.477121, 1.778151, 1.698970, 2.732394, 3.707570 : 1.000000
1.924279, 1.897627, 1.748188, 2.220108, 1.716003, 2.828015, 3.906766 : 1.000000
1.819544, 2.045323, 1.176091, 2.041393, 1.954243, 2.937016, 4.102777 : 1.000000
2.371068, 2.255273, 2.526339, 2.161368, 2.431364, 2.827369, 3.629002 : 1.000000
2.397940, 2.176091, 2.176091, 2.397940, 2.176091, 3.000000, 4.000000 : 1.000000
2.176091, 0.000000, 2.176091, 2.342423, 0.000000, 0.000000, 0.000000 : 1.000000
2.301030, 1.698970, 1.477121, 2.301030, 1.698970, 3.000000, 4.301030 : 1.000000
2.127105, 2.350248, 2.187521, 2.350248, 2.740363, 2.827369, 3.554368 : 1.000000
2.397940, 0.000000, 2.447158, 2.176091, 1.176091, 0.000000, 0.000000 : 1.000000
2.176091, 0.000000, 1.342423, 2.505150, 1.903090, 0.000000, 0.000000 : 1.000000
0.000000, 2.176091, 2.176091, 2.301030, 2.740363, 2.903090, 3.698970 : 1.000000
2.176091, 0.000000, 2.176091, 2.301030, 2.301030, 3.000000, 4.000000 : 1.000000
2.301030, 2.000000, 1.698970, 2.000000, 2.000000, 2.698970, 4.000000 : 1.000000
2.397940, 2.278754, 2.255273, 2.397940, 2.255273, 3.000000, 4.000000 : 1.000000
1.875061, 1.544068, 1.903090, 2.041393, 1.698970, 2.602060, 3.724276 : 1.000000
2.178977, 2.117271, 2.424882, 2.397940, 1.863323, 2.928396, 4.072544 : 1.000000
3.918450, 3.049218, 4.294731, 3.128399, 2.894316, 2.651278, 3.748188 : 1.000000
1.491362, 0.778151, 0.000000, 0.477121, 0.903090, 2.414973, 2.848189 : 1.000000
1.342423, 0.845098, 0.000000, 0.698970, 0.602060, 2.255273, 2.812913 : 1.000000
1.903090, 1.255273, 0.000000, 0.000000, 1.301030, 0.000000, 0.000000 : 1.000000
2.230449, 1.204120, 0.000000, 0.000000, 0.903090, 0.000000, 0.000000 : 1.000000
1.698970, 1.000000, 0.698970, 1.000000, 1.000000, 3.000000, 4.000000 : 1.000000
2.079181, 0.000000, 0.698970, 1.000000, 0.000000, 0.000000, 0.000000 : 1.000000
2.176091, 0.000000, 0.477121, 0.903090, 0.000000, 0.000000, 0.000000 : 1.000000
1.929419, 0.000000, 0.698970, 0.954243, 0.000000, 0.000000, 0.000000 : 1.000000
1.845098, 0.000000, 0.602060, 1.477121, 0.000000, 0.000000, 0.000000 : 1.000000
2.130334, 0.000000, 0.602060, 1.477121, 0.000000, 0.000000, 0.000000 : 1.000000
3.000000, 0.000000, 1.204120, 1.301030, 0.000000, 0.000000, 0.000000 : 1.000000
0.778151, 1.041393, 0.000000, 0.477121, 0.845098, 2.397940, 2.903090 : 1.000000
2.176091, 2.079181, 0.000000, 1.602060, 2.113943, 3.041393, 3.602060 : 1.000000
1.301030, 1.477121, 0.301030, 0.602060, 1.397940, 2.518514, 2.954243 : 1.000000
2.477121, 1.477121, 0.301030, 0.602060, 1.397940, 2.518514, 2.954243 : 1.000000
2.124912, 2.021390, 1.066090, 2.189338, 1.950108, 2.887682, 3.893276 : 1.000000
2.150822, 1.809552, 1.154660, 2.002855, 1.894913, 2.829598, 4.051774 : 1.000000
1.853873, 1.730473, 1.354330, 2.413424, 1.845215, 2.784427, 4.018498 : 1.000000
2.152911, 1.760241, 0.727033, 2.440192, 1.837863, 2.841467, 3.712064 : 1.000000
2.067860, 1.919722, 1.657320, 2.194657, 1.719205, 2.853411, 3.993751 : 1.000000
1.837454, 1.864097, 1.675824, 1.926580, 1.888061, 2.765981, 3.911450 : 1.000000
1.929750, 1.810341, 1.416151, 2.067347, 1.713467, 2.876346, 4.091186 : 1.000000
2.038300, 1.991926, 1.414888, 2.175855, 1.723109, 2.793391, 3.708344 : 1.000000
2.164875, 1.908316, 1.275837, 2.280754, 1.850438, 2.831526, 3.942174 : 1.000000
2.166844, 1.894763, 1.656122, 2.070727, 1.731341, 2.874989, 3.926978 : 1.000000
1.870317, 2.017883, 1.308663, 2.284714, 1.917642, 2.799789, 3.941573 : 1.000000
2.168360, 1.778214, 0.915217, 2.335393, 1.917515, 2.809262, 4.048607 : 1.000000
2.164784, 1.968502, 1.598482, 2.036566, 1.897064, 2.882042, 3.883521 : 1.000000
2.015711, 1.967366, 1.328741, 1.933649, 1.748146, 2.803116, 4.053057 : 1.000000
2.120657, 1.823678, 1.157139, 2.097843, 1.883004, 2.922609, 3.945652 : 1.000000
1.861951, 1.901717, 1.342104, 2.114382, 1.849688, 2.951220, 3.730986 : 1.000000
1.991042, 1.656192, 0.876989, 2.185589, 1.948994, 2.904656, 3.812205 : 1.000000
2.153559, 1.641241, 0.963917, 2.234843, 1.880583, 2.822034, 4.033500 : 1.000000
2.118260, 1.887369, 1.674644, 1.896600, 1.913884, 2.875215, 3.946479 : 1.000000
2.165406, 1.975623, 1.680683, 2.070946, 1.833478, 2.762526, 3.799788 : 1.000000
2.075608, 2.022761, 1.477625, 2.373323, 1.827987, 2.937654, 3.891810 : 1.000000
1.800814, 1.691023, 0.764149, 1.822354, 1.919144, 2.932816, 3.995564 : 1.000000
2.134883, 1.902099, 1.147202, 2.422176, 1.727043, 2.921371, 3.820516 : 1.000000
2.158542, 1.862473, 1.292222, 2.343749, 1.742936, 2.801995, 4.038762 : 1.000000
2.083095, 1.611013, 1.619053, 2.223999, 1.755383, 2.877353, 3.846245 : 1.000000
2.107877, 1.803447, 0.571005, 2.272481, 1.817152, 2.738863, 4.091584 : 1.000000
2.103400, 1.710564, 0.700887, 2.050002, 1.920411, 2.840792, 3.858873 : 1.000000
1.979095, 1.980458, 1.039118, 2.206682, 1.914526, 2.814633, 4.047176 : 1.000000
2.075521, 1.790883, 1.525154, 2.434376, 1.719487, 2.776799, 3.818914 : 1.000000
1.877411, 1.886476, 1.572767, 2.255989, 1.819349, 2.781293, 3.867540 : 1.000000
2.091822, 1.712611, 1.524319, 2.242168, 1.851717, 2.840256, 3.764908 : 1.000000
1.798409, 1.914548, 1.383697, 2.045130, 1.823943, 2.758853, 3.984620 : 1.000000
1.929026, 1.766472, 1.458024, 2.224164, 1.882379, 2.878216, 4.021130 : 1.000000
1.807233, 1.933414, 1.228582, 2.295112, 1.875749, 2.850972, 3.973963 : 1.000000
1.837221, 1.945690, 1.579790, 2.320997, 1.790140, 2.897925, 3.927538 : 1.000000
2.127465, 1.965534, 1.074849, 2.167357, 1.827796, 2.898703, 4.008221 : 1.000000
2.088259, 1.854536, 1.547509, 2.148714, 1.704318, 2.886418, 4.009289 : 1.000000
1.947134, 1.661505, 1.065394, 2.443038, 1.951156, 2.742016, 4.019707 : 1.000000
2.162923, 1.748408, 1.307898, 1.834437, 1.753481, 2.751872, 4.005297 : 1.000000
1.800030, 2.016756, 1.510600, 2.406092, 1.734389, 2.816278, 4.099227 : 1.000000
1.997766, 1.704721, 1.598470, 2.416513, 1.812221, 2.863983, 3.829341 : 1.000000
1.974697, 1.990371, 0.833333, 2.371364, 1.762864, 2.889638, 4.029519 : 1.000000
2.110241, 1.890331, 1.669141, 1.912311, 1.842531, 2.836794, 3.842997 : 1.000000
2.119150, 2.040323, 1.596141, 2.070450, 1.803319, 2.921787, 3.781269 : 1.000000
1.885466, 1.657747, 1.412951, 2.126386, 1.944804, 2.902334, 3.995534 : 1.000000
2.017362, 1.851182, 1.370797, 2.321267, 1.938586, 2.948762, 3.937322 : 1.000000
2.000446, 1.676380, 1.380190, 1.954444, 1.716897, 2.864084, 3.940712 : 1.000000
2.072501, 2.030733, 1.240510, 2.339789, 1.900445, 2.817600, 4.014074 : 1.000000
2.092871, 1.605568, 1.429751, 1.921622, 1.783652, 2.761948, 4.048646 : 1.000000
2.106945, 1.974252, 1.431465, 2.309261, 1.825513, 2.880782, 3.895794 : 1.000000
1.928612, 1.987716, 1.617299, 2.227162, 1.856818, 2.914009, 4.014095 : 1.000000
2.083407, 2.003498, 1.605920, 2.364347, 1.943047, 2.840384, 3.923640 : 1.000000
2.075397, 1.661912, 1.522222, 2.337076, 1.824189, 2.757924, 4.070084 : 1.000000
1.872943, 1.832412, 1.317951, 2.412995, 1.950959, 2.803409, 4.067444 : 1.000000
1.849480, 1.764855, 1.614309, 2.408245, 1.792799, 2.774748, 3.852839 : 1.000000
2.020580, 1.982293, 1.447821, 2.125533, 1.892339, 2.806968, 3.997663 : 1.000000
2.165473, 1.846331, 1.289682, 2.329853, 1.884532, 2.844123, 3.986761 : 1.000000
1.957295, 2.015969, 1.673326, 2.015017, 1.854701, 2.863187, 3.971825 : 1.000000
2.051824, 1.722052, 1.645121, 1.824250, 1.891672, 2.847987, 4.078186 : 1.000000
1.903866, 1.766905, 1.460256, 2.349659, 1.884575, 2.932034, 3.856835 : 1.000000
2.105898, 1.700598, 1.508615, 2.230462, 1.756828, 2.861235, 3.881544 : 1.000000
1.918861, 1.694823, 1.485595, 2.219015, 1.741314, 2.944337, 3.781166 : 1.000000
2.023401, 2.003678, 1.105983, 2.413365, 1.954065, 2.886251, 4.097766 : 1.000000
2.089612, 1.906224, 1.234481, 2.288184, 1.754691, 2.946830, 4.008594 : 1.000000
2.146690, 1.894816, 1.400251, 2.292005, 1.710152, 2.797028, 3.948792 : 1.000000
2.165352, 1.700244, 1.140915, 2.396334, 1.860026, 2.893986, 4.006492 : 1.000000
2.038419, 1.998748, 1.630250, 2.375129, 1.930820, 2.808929, 3.973278 : 1.000000
1.860195, 1.921915, 1.084716, 2.271560, 1.885175, 2.893124, 4.009186 : 1.000000
1.865912, 1.810008, 1.134124, 2.001054, 1.760553, 2.897765, 3.972975 : 1.000000
1.919997, 1.880399, 1.042311, 2.052252, 1.811284, 2.751647, 4.033274 : 1.000000
2.132466, 1.833316, 1.136728, 2.406596, 1.835240, 2.800528, 3.965094 : 1.000000
1.918478, 1.656268, 1.370658, 1.821568, 1.950684, 2.792850, 4.112279 : 1.000000
2.124783, 1.754303, 1.246050, 2.224736, 1.750170, 2.892328, 3.834265 : 1.000000
1.913375, 1.686925, 1.666507, 1.986521, 1.925420, 2.926333, 3.773480 : 1.000000
1.921051, 1.947792, 2.398008, 2.364307, 1.831604, 2.657136, 3.895873 : 1.000000
1.930551, 1.981500, 1.971165, 2.086619, 1.806617, 2.803642, 3.974777 : 1.000000
2.100022, 1.872842, 2.100620, 2.207637, 1.786146, 2.737690, 3.961697 : 1.000000
2.049754, 1.736935, 1.955271, 2.208677, 1.729883, 2.810167, 3.947009 : 1.000000
1.950503, 2.097096, 2.214651, 2.313665, 1.734325, 2.763051, 3.853879 : 1.000000
2.049704, 1.631411, 1.916579, 2.287156, 1.712203, 2.768484, 3.842972 : 1.000000
1.934855, 1.653621, 2.398749, 2.343430, 1.834268, 2.682445, 3.920435 : 1.000000
1.898303, 1.685687, 2.069539, 2.208096, 1.807090, 2.711743, 3.834146 : 1.000000
2.142400, 1.705981, 1.990074, 2.142527, 1.786438, 2.611979, 4.028970 : 1.000000
2.068342, 1.973087, 2.141135, 2.086834, 1.750266, 2.911506, 4.075799 : 1.000000
2.160531, 1.951835, 2.221808, 2.338597, 1.726923, 2.841463, 3.740437 : 1.000000
2.104658, 1.601489, 1.997024, 2.142372, 1.795532, 2.913642, 3.948850 : 1.000000
2.074485, 2.091541, 2.429953, 2.215791, 1.843598, 2.675394, 3.769630 : 1.000000
2.134033, 2.017963, 2.155632, 2.272419, 1.727612, 2.910888, 4.028328 : 1.000000
2.148991, 2.021582, 2.135120, 2.152452, 1.741592, 2.879438, 4.076541 : 1.000000
2.173677, 1.613032, 1.962789, 2.300751, 1.762948, 2.819430, 3.759558 : 1.000000
1.875288, 2.067227, 2.135662, 2.249998, 1.711638, 2.776713, 4.064232 : 1.000000
2.145842, 2.092610, 1.948446, 2.118127, 1.804016, 2.712588, 3.734143 : 1.000000
2.082579, 2.108963, 2.245590, 2.341376, 1.763786, 2.868278, 3.994832 : 1.000000
2.173903, 2.066696, 2.351547, 2.093719, 1.842963, 2.701483, 4.023295 : 1.000000
2.059094, 2.039922, 2.300820, 2.179464, 1.763755, 2.632340, 3.948350 : 1.000000
2.045183, 1.923093, 1.987127, 2.156041, 1.795278, 2.872330, 4.050454 : 1.000000
2.130659, 1.714935, 1.979384, 2.265577, 1.724991, 2.846362, 4.053974 : 1.000000
1.964204, 1.862525, 2.357317, 2.089233, 1.760625, 2.858444, 3.977439 : 1.000000
2.050600, 1.678732, 2.401358, 2.222051, 1.726097, 2.838173, 3.794050 : 1.000000
2.154010, 1.579034, 2.258677, 2.095791, 1.813996, 2.769799, 3.829900 : 1.000000
2.072248, 2.094186, 2.003199, 2.099404, 1.828803, 2.760304, 3.814271 : 1.000000
2.141100, 1.803621, 2.374572, 2.342067, 1.755993, 2.884944, 3.746649 : 1.000000
2.115271, 1.799862, 2.159081, 2.178458, 1.804212, 2.734674, 3.779345 : 1.000000
2.075361, 1.823663, 2.133075, 2.288908, 1.747280, 2.884536, 3.974520 : 1.000000
1.970835, 1.899664, 2.345961, 2.389200, 1.782563, 2.877995, 4.064298 : 1.000000
2.096845, 1.984882, 1.913623, 2.231846, 1.823790, 2.894049, 3.885070 : 1.000000
1.909883, 1.572833, 1.950389, 2.316527, 1.792040, 2.797639, 3.905861 : 1.000000
2.086171, 2.060734, 2.315769, 2.334723, 1.753631, 2.836354, 4.075370 : 1.000000
2.095416, 1.945016, 2.289274, 2.231902, 1.748068, 2.917979, 4.065781 : 1.000000
2.113045, 2.064980, 2.255175, 2.304856, 1.771234, 2.777995, 3.992709 : 1.000000
2.151696, 1.832819, 2.339739, 2.098179, 1.766806, 2.630436, 4.076335 : 1.000000
2.172231, 1.888587, 2.331181, 2.381524, 1.757336, 2.897648, 4.018608 : 1.000000
2.122796, 1.603715, 2.358813, 2.134319, 1.786513, 2.835078, 3.878285 : 1.000000
2.074116, 1.714541, 2.129418, 2.168100, 1.811916, 2.748020, 3.988468 : 1.000000
2.160239, 1.991079, 2.325477, 2.345758, 1.767057, 2.928729, 3.841103 : 1.000000
2.073743, 1.822356, 2.268969, 2.251065, 1.767802, 2.699731, 3.862125 : 1.000000
1.882375, 2.080468, 2.191280, 2.337767, 1.720138, 2.841111, 3.993753 : 1.000000
1.924612, 1.664875, 1.962380, 2.218643, 1.703194, 2.827528, 3.946284 : 1.000000
2.145207, 2.110252, 2.358379, 2.170882, 1.746663, 2.759109, 3.906210 : 1.000000
2.046582, 1.936002, 2.158787, 2.061501, 1.750897, 2.666503, 3.970239 : 1.000000
2.141024, 2.009269, 2.291135, 2.310186, 1.799849, 2.614170, 4.014037 : 1.000000
1.957633, 2.113782, 2.344074, 2.230804, 1.839721, 2.770484, 3.964244 : 1.000000
2.066034, 1.794806, 1.999629, 2.238657, 1.837049, 2.683808, 3.954098 : 1.000000
2.087218, 1.871454, 2.018279, 2.290880, 1.772011, 2.861295, 3.964256 : 1.000000
